youtube_id,sentiment,sentiment_score,sentiment_magnitude
QlYhkNT3eU4,"{""documentSentiment"": {""magnitude"": 0.3, ""score"": 0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Arshdeep Singh Branded 'Khalistani' For Dropping a Catch."", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.3, ""score"": 0.3}}, {""text"": {""content"": ""What Did Virat Kohli Say in His Defence?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0.1,0.3
uZVo8huA6uU,"{""documentSentiment"": {""magnitude"": 0.7, ""score"": -0.7}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Evidence - How the Modi Government is Using Your Money to Advertise 'BJP' | Check and Balance"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.7, ""score"": -0.7}}]}",-0.7,0.7
UhVMxvx3lOk,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Exclusive: Teesta Setalvad\u2019s First Interview After Bail | Arfa Khanum Sherwani | The Wire"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
-jHoiQzkQ34,"{""documentSentiment"": {""magnitude"": 0.5, ""score"": -0.5}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""The Wire Live: \u201cAfter Winning the Support of MPs Why Did Rishi Sunak Lose the Tory Membership Vote?\u201d"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.5, ""score"": -0.5}}]}",-0.5,0.5
vmlCyID4Wy4,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""How Reliance Became India\u2019s Second Largest Exporter Despite Ban on Wheat Export"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
yx-ZZTlYMfE,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Congress Holds 'Halla Bol' Agitation, Launches 'Bharat Jodo Yatra From Kanyakumari to Kashmir"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
BiJDvgPusco,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": -0.2}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Govt Wants to End People's Movements By Defaming, Attacking Them: Medha Patkar"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": -0.2}}]}",-0.2,0.2
siWYPkojV40,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Remembering Tipu Sultan: Images, Past and Present | In Conversation Manu Pillai and Giles Tillotson"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
_TBTGcAu70E,"{""documentSentiment"": {""magnitude"": 0.6, ""score"": -0.6}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Protests over invitation to Nisha Rithambhra, Hindutva aggressiveness in the USA"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.6, ""score"": -0.6}}]}",-0.6,0.6
l-QHZdKX0XA,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""The Wire: Supreme Court Grants Interim Bail to Activist Teesta Setalvad | Live Update"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
b3cgXGCfkq8,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Flood Situation Out of Control in Pakistan, 1,70,000 Houses Destroyed"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
7gig90KZdQ8,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Assam Government Demolishes Three Madrassas Citing 'Terrorist Activity'"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
9NJk3J6gcjU,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": -0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""As Bilkis case returns to apex court, petitioners Subhashini Ali & Rooprekha Verma hope for justice"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": -0.1}}]}",-0.1,0.1
Y9qT5TXQOpk,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Elections for Congress President Won\u2019t Be Credible if Process is Not Transparent: Manish Tewari"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
ZlNetBdnIxI,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Explained: Controversy on Celebrating Ganesh Chaturthi in Idgah in Karnataka's Hubballi, Bengaluru"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
fILRIPs_eGI,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Exclusive: Bharat Biotech Fails To Improve 'Quality' of Covaxin Four Months After WHO 'Suspension'"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
VJ2ea6dn8Tw,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": 0.2}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""NCRB Report: Every Fourth Indian to Die By Suicide Is a Daily-Wage Worker"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": 0.2}}]}",0.2,0.2
GADSLZ9ufVc,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": -0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""As the CBI returns empty-handed from Manish Sisodia's home, what will the BJP's next move be?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": -0.1}}]}",-0.1,0.1
-izkZNhbIMw,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": 0.2}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Bilkis Convicts' Release, Felicitation Normalises, Weaponises Gang-Rape, Murder\u2014Mahua Moitra"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": 0.2}}]}",0.2,0.2
5L5JoavPquI,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Supertech Twin Towers: The Towers of Corruption May Have Fallen, But the Corrupt Still Stand"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
2iokZkZXUZM,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Will Adani succeed in turning NDTV into another 'Godi' channel?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}, {""text"": {""content"": ""Arfa Khanum explains what's at stake"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0,0.2
LlUMVnzSWw4,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Are Poultry Farmers in Uttar Pradesh on the Verge of Starvation?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
yVgVLe4kAOM,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": -0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""As India Unites Behind Bilkis Bano, All Eyes Are on the Modi Government"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": -0.1}}]}",-0.1,0.1
q3DiwNoU1Ps,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""India Should Expect More Chinese Assertiveness, China Unlikely to Make Border Concessions\u2014Kevin Rudd"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
IJaRM6u1r2Q,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""How 'Kesariya' Made Laal Singh Chaddha Flop and Created Calls for its Boycott"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
4A7DjZQVieE,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": -0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Locals of Anantnag Rejoice as J&K Govt Names School After Kashmiri Pandit Poet Sarwanand Kaul Premi"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": -0.1}}]}",-0.1,0.1
jOoYNRGPuVs,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": -0.2}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Is Jamia Millia University Going to Cancel the Degree of Safoora Zargar?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": -0.2}}]}",-0.2,0.2
EZyZy4esvXg,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""\""In New India, Will Justice Depend on Victim's Religion and Caste?\"""", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}, {""text"": {""content"": ""| Subhashini Ali | Bilkis Bano"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0,0.1
-Sp8l-nWFwQ,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""BJP Government Has Set a Path to Convert Bababudan Dargah into an Exclusively Hindu Temple"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
8repyYPvr94,"{""documentSentiment"": {""magnitude"": 0.4, ""score"": -0.2}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""First Covid, then Monekypox: How is India tackling the 'twindemics'?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.3, ""score"": -0.3}}, {""text"": {""content"": ""NIV-Pune head explains."", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",-0.2,0.4
qjS1wq7EIPY,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Loktantra TV Blocked By Govt, Founder Dev Chaudhary Says, 'It's An Attack On Freedom of Press'"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
5ohbShqTLmY,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": 0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Bail for BJP MLA Raja Singh Leads to Anger, Protests in Hyderabad: All You Need to Know"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0.1,0.1
3dUcsltcFw4,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""\u2018Electoral Roll Issue Has Created Crisis of Credibility, SC Must Stay it Till Art 370 is Decided\u2019"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
HArwAHXoHU4,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Insult to the Prophet: Will Arrested BJP MLA T. Raja Singh Stop Making These Remarks?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}, {""text"": {""content"": ""| Arfa Khanum"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": 0.2}}]}",0,0.2
LfP2c7R6lyo,"{""documentSentiment"": {""magnitude"": 0.4, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Jammu and Kashmir: Will Migrants Be Allowed to Vote Now?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}, {""text"": {""content"": ""Opposition Parties Call Out BJP Decision"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.3, ""score"": -0.3}}]}",0,0.4
Qf7UPo0VP1U,"{""documentSentiment"": {""magnitude"": 0.4, ""score"": -0.4}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Rising Covid Numbers Are Not a Matter of Concern;This is Definitely Not a Fourth Wave:Gagandeep Kang"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.4, ""score"": -0.4}}]}",-0.4,0.4
T7eCTuR06u0,"{""documentSentiment"": {""magnitude"": 0.7, ""score"": -0.7}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Exposed: Ten Fake News Items Used to Push the #BoycottLaalSinghChaddha Campaign"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.7, ""score"": -0.7}}]}",-0.7,0.7
cm2FbD7AALg,"{""documentSentiment"": {""magnitude"": 0.4, ""score"": -0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Farmers Are Protesting in Delhi Again."", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}, {""text"": {""content"": ""Here's What Happened at the Mahapanchayat."", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": -0.2}}, {""text"": {""content"": ""| Ground Report"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",-0.1,0.4
rma12ysrd4A,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": 0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""\u2018Yes, She is Scared!\u2019: Bilkis Bano\u2019s Lawyer Shobha Gupta on Gujarat Govt Verdict"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0.1,0.1
YTg8G6PPfsg,"{""documentSentiment"": {""magnitude"": 0.4, ""score"": -0.4}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""'If Pakistan's Courts Had Worked Better, Minorities Wouldn't Have to Seek Protection'"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.4, ""score"": -0.4}}]}",-0.4,0.4
eRV7dQZG1CA,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": -0.2}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Has Pakistan Govt Made a Big Mistake Charging Former PM Imran Khan Under Anti-Terror Act?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": -0.2}}]}",-0.2,0.2
pDxFeA-hPkc,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""'Release of Bilkis Case Convicts Unfair, They Got Relief Due to Links With Particular Organisation'"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
2YbiSM8w_Ss,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""India@75: This Bengal Partition Refugee Camp, Remembering Comes at a Cost"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
9iYmkWC5Et0,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": -0.2}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""\u2018We Thought it Was a Temporary Affair\u2019: Hindu & Sikh Families Remember Agony of Partition | India@75"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": -0.2}}]}",-0.2,0.2
RLALNpE0wow,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": -0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""India@75: The Journey of a Sindhi Family Who Migrated From Pakistan After Partition"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": -0.1}}]}",-0.1,0.1
0AAVK2aqAcs,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": -0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""India@75: Journey of a Sindhi Family Who Migrated From Pakistan After Partition"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": -0.1}}]}",-0.1,0.1
ZMsam_0CObA,"{""documentSentiment"": {""magnitude"": 0.3, ""score"": -0.3}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""India Today is a Miracle\u2026But That Miracle is Under Threat\u2014Tamil Nadu Finance Minister P Thiaga Rajan"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.3, ""score"": -0.3}}]}",-0.3,0.3
3PH1f_48GDM,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": 0.2}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""'Naam Paarpome': Tamil Version of Faiz's 'Hum Dekhenge' Evokes a Quiet Defiance"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": 0.2}}]}",0.2,0.2
wFz83iBs_E0,"{""documentSentiment"": {""magnitude"": 0.4, ""score"": -0.4}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""\u2018No Flood Warning Given\u2019: Families Living on Floodplains in Distress After Flash Floods Hit Yamuna"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.4, ""score"": -0.4}}]}",-0.4,0.4
p7Ph-hwjNsk,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""From Lies about Nehru's Sex Life to His 'Muslim' origins, Hindutva Fake News Factory Works Overtime"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
nwCfdG_Ww7s,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Bilkis Bano and the Death of Justice in India | Apoorvanand | SIddharth Varadarajan | Gujarat Riots"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
GNapL0APNUY,"{""documentSentiment"": {""magnitude"": 1.1, ""score"": -0.5}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""'Pakistan isn't Collapsing, India Should Focus on Silver Linings."", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.6, ""score"": -0.6}}, {""text"": {""content"": ""Boycott or War Aren't Options'"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.5, ""score"": -0.5}}]}",-0.5,1.1
-zHkjEmB8o4,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Justice for Bilkis: 'Gujarat and Union Governments Have Declared a War on Muslims and Women'"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
Qcd5sLJdxek,"{""documentSentiment"": {""magnitude"": 0.7, ""score"": -0.7}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""India@75: The struggle for freedom is still on, say student activists Natasha Narwal, Safoora Zargar"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.7, ""score"": -0.7}}]}",-0.7,0.7
mahyKZo1KuI,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""From 2G Prosecutor and Lawyer for Amit Shah, Sidhu to Next CJI, a Guide to Justice UU Lalit\u2019s Career"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
hLRViXncSFw,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": -0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""2024 is an Election BJP Could Lose; Economic Distress, Bihar Loss Make it Vulnerable: Yogendra Yadav"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": -0.1}}]}",-0.1,0.1
UFaBpiRXoZU,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": -0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Bilkis Bano Case: What the Gujarat Government's Decision to Free Rapists and Murderers Tells Us"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": -0.1}}]}",-0.1,0.1
C_kL-3vCius,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Modi Has 'Largest Personality Cult in Human History', India Now a 30:70 Democracy: Ramachandra Guha"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
79u8rwvIG00,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": -0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""India@75: PDP Leader Mehbooba Mufti Says Kashmir in Now an Open-Air Prison | Arfa Khanum"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": -0.1}}]}",-0.1,0.1
